"id","participant_id","item_id","item","item_type","trial_index","correct_answer","response","is_correct","reaction_time","trial_ptr_id","condition","first_mention","recent_mention","knowledge_cue","start","end","is_start","is_end","passage_reading_time"
3304,1839,"2_fb_1_e_s_im",2,"critical",5,"cupboard","fridge","False",15418.7000000477,3304,"False Belief","End","Start","Implicit","cupboard","fridge","False","True",24734
3307,1845,"12_fb_1_e_e_ex",12,"critical",5,"stable","stable","True",4084.2000002861,3307,"False Belief","End","End","Explicit","stable","hut","True","False",6664.7999997139
3310,1817,"11_fb_1_s_e_im",11,"critical",5,"suitcase","backpack","False",169886.799999714,3310,"False Belief","Start","End","Implicit","suitcase","backpack","False","True",9272.90000009537
3313,1844,"10_tb_1_e_s_im",10,"critical",5,"van","toolbox","False",6649,3313,"True Belief","End","Start","Implicit","toolbox","van","True","False",19958
3316,1825,"8_fb_1_s_s_im",8,"critical",5,"hall","hall","True",6946.32499999716,3316,"False Belief","Start","Start","Implicit","hall","bedroom","True","False",49813.4949999949
3319,1838,"1_fb_1_e_s_im",1,"critical",5,"box","basket","False",73346,3319,"False Belief","End","Start","Implicit","box","basket","False","True",17576
3322,1855,"5_fb_1_s_e_ex",5,"critical",5,"hall","hall","True",2974,3322,"False Belief","Start","End","Explicit","hall","study","True","False",7281
3325,1835,"2_fb_1_e_e_im",2,"critical",5,"cupboard","Sandwich","False",49094,3325,"False Belief","End","End","Implicit","cupboard","fridge","False","False",55860
3328,1852,"6_tb_1_s_s_im",6,"critical",5,"cabinet","cabinet","True",5886.89999985695,3328,"True Belief","Start","Start","Implicit","drawer","cabinet","False","True",21427.7000000477
3331,1853,"1_tb_1_s_s_im",1,"critical",5,"basket","box","False",9753.09999990463,3331,"True Belief","Start","Start","Implicit","box","basket","True","False",4514
3334,1851,"7_tb_1_e_e_ex",7,"critical",5,"fridge","fridge","True",12536.2999999523,3334,"True Belief","End","End","Explicit","garage","fridge","False","True",28033.5
3337,1857,"5_fb_1_s_e_ex",5,"critical",5,"hall","hall","True",11804,3337,"False Belief","Start","End","Explicit","hall","study","True","False",34971
3340,1847,"7_tb_1_s_e_im",7,"critical",5,"fridge","fridge","True",13766.200000003,3340,"True Belief","Start","End","Implicit","garage","fridge","False","True",35913.200000003
3343,1834,"2_fb_1_e_e_im",2,"critical",5,"cupboard","Cupboard","True",122603.100000024,3343,"False Belief","End","End","Implicit","cupboard","fridge","True","False",18579.8000000119
3346,1854,"11_fb_1_s_s_ex",11,"critical",5,"suitcase","bag","False",4457.69999980927,3346,"False Belief","Start","Start","Explicit","suitcase","backpack","False","False",76011.1999998093
3349,1883,"3_fb_1_s_s_im",3,"critical",5,"sink","basket","False",4279.40000000596,3349,"False Belief","Start","Start","Implicit","sink","basket","False","True",12729.099999994
3352,1867,"11_fb_1_s_e_im",11,"critical",5,"suitcase","suitcase","True",11932.299999997,3352,"False Belief","Start","End","Implicit","suitcase","backpack","True","False",28692.299999997
3355,1886,"5_tb_1_e_e_im",5,"critical",5,"study","hall","False",2857.30000001192,3355,"True Belief","End","End","Implicit","hall","study","True","False",14762.1000000238
3358,1885,"2_fb_1_e_e_ex",2,"critical",5,"cupboard","fridge","False",7567.40000009537,3358,"False Belief","End","End","Explicit","cupboard","fridge","False","True",11122.2000000477
3361,1873,"9_fb_1_e_s_ex",9,"critical",5,"cupboard","cabinet","False",12522.599999994,3361,"False Belief","End","Start","Explicit","cupboard","drawer","False","False",29314.5
3364,1874,"11_fb_1_e_s_im",11,"critical",5,"suitcase","suitcase.","False",15662.6999999881,3364,"False Belief","End","Start","Implicit","suitcase","backpack","False","False",102534
3367,1868,"4_tb_1_s_s_im",4,"critical",5,"garage","garage","True",15270.3999999762,3367,"True Belief","Start","Start","Implicit","shed","garage","False","True",128112.399999976
3370,1891,"5_fb_1_s_e_ex",5,"critical",5,"hall","hall","True",2865.20000001788,3370,"False Belief","Start","End","Explicit","hall","study","True","False",14875.400000006
3373,1887,"1_fb_1_s_s_im",1,"critical",5,"box","box","True",20194,3373,"False Belief","Start","Start","Implicit","box","basket","True","False",33339
3376,1895,"1_tb_1_e_s_im",1,"critical",5,"basket","basket","True",3541.39999997616,3376,"True Belief","End","Start","Implicit","box","basket","False","True",12270.7999999821
3379,1898,"11_fb_1_s_e_im",11,"critical",5,"suitcase","backpack","False",4629.29999995232,3379,"False Belief","Start","End","Implicit","suitcase","backpack","False","True",8355.69999980927
3382,1892,"5_tb_1_s_s_ex",5,"critical",5,"study","hall","False",21313,3382,"True Belief","Start","Start","Explicit","hall","study","True","False",15325
3385,1894,"9_tb_1_s_s_ex",9,"critical",5,"drawer","drawer","True",8787.7999997139,3385,"True Belief","Start","Start","Explicit","cupboard","drawer","False","True",31970.5
3388,1896,"6_fb_1_e_e_ex",6,"critical",5,"drawer","drawer","True",10628,3388,"False Belief","End","End","Explicit","drawer","cabinet","True","False",40949.599999994
3391,1893,"1_fb_1_e_s_im",1,"critical",5,"box","box but  finds it is missing.","False",34531,3391,"False Belief","End","Start","Implicit","box","basket","False","False",31050.7000000001
3394,1910,"1_tb_1_e_s_im",1,"critical",5,"basket","basket","True",5117,3394,"True Belief","End","Start","Implicit","box","basket","False","True",14522
3397,1888,"4_fb_1_s_e_ex",4,"critical",5,"shed","shed","True",12072.1000000238,3397,"False Belief","Start","End","Explicit","shed","garage","True","False",59101.6000000238
3400,1899,"4_tb_1_s_e_ex",4,"critical",5,"garage","garage","True",13503,3400,"True Belief","Start","End","Explicit","shed","garage","False","True",26265.6000000238
3403,1904,"8_tb_1_s_e_ex",8,"critical",5,"bedroom","hall","False",8091.5,3403,"True Belief","Start","End","Explicit","hall","bedroom","True","False",35658.8000000119
3406,1909,"6_tb_1_e_s_im",6,"critical",5,"cabinet","cabinet","True",29637.200000003,3406,"True Belief","End","Start","Implicit","drawer","cabinet","False","True",59713.6999999955
3409,1924,"12_fb_1_s_s_im",12,"critical",5,"stable","barn","False",4666.59999990463,3409,"False Belief","Start","Start","Implicit","stable","hut","False","False",10862.3000001907
3412,1901,"1_fb_1_s_s_im",1,"critical",5,"box","box","True",7532.60000000894,3412,"False Belief","Start","Start","Implicit","box","basket","True","False",27133.799999997
3415,1915,"11_tb_1_e_s_im",11,"critical",5,"backpack","backpack","True",9989.29999995232,3415,"True Belief","End","Start","Implicit","suitcase","backpack","False","True",48654.6999999285
3418,1922,"9_fb_1_e_e_im",9,"critical",5,"cupboard","cabinet.","False",8358,3418,"False Belief","End","End","Implicit","cupboard","drawer","False","False",6263.39999999991
3421,1902,"2_fb_1_e_s_im",2,"critical",5,"cupboard","sandwich","False",114546,3421,"False Belief","End","Start","Implicit","cupboard","fridge","False","False",7848.09999999404
3424,1906,"4_tb_1_s_s_im",4,"critical",5,"garage","garage","True",12291,3424,"True Belief","Start","Start","Implicit","shed","garage","False","True",34521
3427,1919,"8_fb_1_e_e_ex",8,"critical",5,"hall","hall","True",12847,3427,"False Belief","End","End","Explicit","hall","bedroom","True","False",38643
3430,1914,"2_tb_1_e_s_ex",2,"critical",5,"fridge","fridge","True",127758.300000012,3430,"True Belief","End","Start","Explicit","cupboard","fridge","False","True",83550.2999999821
3433,1926,"9_tb_1_s_s_ex",9,"critical",5,"drawer","cupboard","False",16347.5,3433,"True Belief","Start","Start","Explicit","cupboard","drawer","True","False",63831
3436,1929,"7_tb_1_e_e_im",7,"critical",5,"fridge","fridge","True",10475.2999999523,3436,"True Belief","End","End","Implicit","garage","fridge","False","True",17121
3439,1931,"7_tb_1_s_s_ex",7,"critical",5,"fridge","fridge","True",7334.79999999702,3439,"True Belief","Start","Start","Explicit","garage","fridge","False","True",21617.099999994
3442,1935,"11_fb_1_e_s_im",11,"critical",5,"suitcase","suitcase","True",9983.39999997616,3442,"False Belief","End","Start","Implicit","suitcase","backpack","True","False",48638.6999999881
3445,1939,"4_fb_1_s_e_im",4,"critical",5,"shed","garage","False",7618.70000004768,3445,"False Belief","Start","End","Implicit","shed","garage","False","True",14553.1000000238
3448,1941,"10_fb_1_e_e_ex",10,"critical",5,"toolbox","toolbox","True",21467.200000003,3448,"False Belief","End","End","Explicit","toolbox","van","True","False",7115.19999999925
3451,1942,"1_fb_1_s_e_im",1,"critical",5,"box","shelf","False",5418.10000002384,3451,"False Belief","Start","End","Implicit","box","basket","False","False",2078.5
3454,1937,"3_fb_1_s_e_ex",3,"critical",5,"sink","sink and icks","False",31045,3454,"False Belief","Start","End","Explicit","sink","basket","False","False",17811
3457,1940,"1_tb_1_s_s_im",1,"critical",5,"basket","Box ","False",7706.09999996424,3457,"True Belief","Start","Start","Implicit","box","basket","False","False",15207.1000000238
3460,1923,"2_fb_1_e_e_ex",2,"critical",5,"cupboard","cupboard","True",6768.60000002384,3460,"False Belief","End","End","Explicit","cupboard","fridge","True","False",183253.200000048
3463,1943,"9_fb_1_e_e_im",9,"critical",5,"cupboard","cupboard","True",9783.10000000894,3463,"False Belief","End","End","Implicit","cupboard","drawer","True","False",18470.400000006
3466,1933,"8_tb_1_s_s_ex",8,"critical",5,"bedroom","hall","False",8194,3466,"True Belief","Start","Start","Explicit","hall","bedroom","True","False",36075
3469,1947,"4_fb_1_s_e_im",4,"critical",5,"shed","garage","False",3095,3469,"False Belief","Start","End","Implicit","shed","garage","False","True",5165
3472,1930,"6_fb_1_s_s_im",6,"critical",5,"drawer","Ross","False",97214.1999998093,3472,"False Belief","Start","Start","Implicit","drawer","cabinet","False","False",28283
3475,1945,"5_fb_1_e_s_ex",5,"critical",5,"hall","study ","False",11739.5999999046,3475,"False Belief","End","Start","Explicit","hall","study","False","False",16137.4000000954
3478,1954,"12_fb_1_e_e_im",12,"critical",5,"stable","stable","True",12182.4050000032,3478,"False Belief","End","End","Implicit","stable","hut","True","False",24660.745000001
3481,1928,"7_tb_1_s_s_ex",7,"critical",5,"fridge","garaage","False",61543,3481,"True Belief","Start","Start","Explicit","garage","fridge","False","False",74740
3484,1953,"7_fb_1_e_s_im",7,"critical",5,"garage","fridge","False",8584.29999995232,3484,"False Belief","End","Start","Implicit","garage","fridge","False","True",60787.0999999046
3487,1955,"7_tb_1_e_e_im",7,"critical",5,"fridge","fridge","True",21671.5,3487,"True Belief","End","End","Implicit","garage","fridge","False","True",44036.1000000015
3490,1956,"11_tb_1_e_e_ex",11,"critical",5,"backpack","suitcase","False",7777,3490,"True Belief","End","End","Explicit","suitcase","backpack","True","False",33583.200000003
3493,1962,"7_tb_1_s_s_ex",7,"critical",5,"fridge","fridge","True",8377.69999998808,3493,"True Belief","Start","Start","Explicit","garage","fridge","False","True",14428.3000000119
3496,1961,"1_fb_1_e_e_im",1,"critical",5,"box","box","True",17081.8999999985,3496,"False Belief","End","End","Implicit","box","basket","True","False",32736.1999999955
3499,1957,"10_tb_1_s_e_im",10,"critical",5,"van","toolbox","False",60370.5,3499,"True Belief","Start","End","Implicit","toolbox","van","True","False",7127.79999995232
3502,1969,"10_fb_1_e_e_im",10,"critical",5,"toolbox","van","False",6108.30000001192,3502,"False Belief","End","End","Implicit","toolbox","van","False","True",23263
3505,1972,"10_tb_1_s_e_im",10,"critical",5,"van","toolbox","False",11557,3505,"True Belief","Start","End","Implicit","toolbox","van","True","False",29059.5
3508,1967,"11_tb_1_s_e_im",11,"critical",5,"backpack","suitcase","False",79995.7000007629,3508,"True Belief","Start","End","Implicit","suitcase","backpack","True","False",6340.80000114441
3511,1975,"4_tb_1_e_s_ex",4,"critical",5,"garage","garage","True",7797.60000002384,3511,"True Belief","End","Start","Explicit","shed","garage","False","True",30515.1000000238
3514,1974,"9_tb_1_e_s_ex",9,"critical",5,"drawer","shelf","False",10906.5,3514,"True Belief","End","Start","Explicit","cupboard","drawer","False","False",1479.69999999553
3517,1973,"9_fb_1_s_s_im",9,"critical",5,"cupboard","cupboard","True",54850.7000000179,3517,"False Belief","Start","Start","Implicit","cupboard","drawer","True","False",18814.2999999821
3520,1971,"2_tb_1_s_e_im",2,"critical",5,"fridge","fridge","True",29078.200000003,3520,"True Belief","Start","End","Implicit","cupboard","fridge","False","True",22634.900000006
3523,1977,"12_fb_1_e_e_ex",12,"critical",5,"stable","stable.","False",8760.70000004768,3523,"False Belief","End","End","Explicit","stable","hut","False","False",19292.4000000954
3526,1980,"7_tb_1_e_e_ex",7,"critical",5,"fridge","good","False",5110.09999999404,3526,"True Belief","End","End","Explicit","garage","fridge","False","False",14769.6999999881
3529,1963,"2_tb_1_s_s_ex",2,"critical",5,"fridge","cupboard","False",102616,3529,"True Belief","Start","Start","Explicit","cupboard","fridge","True","False",51248
3532,1981,"1_tb_1_s_s_ex",1,"critical",5,"basket","basket","True",4011.59999999404,3532,"True Belief","Start","Start","Explicit","box","basket","False","True",38358.200000003
3535,1979,"10_tb_1_s_s_ex",10,"critical",5,"van","edges","False",12111.5,3535,"True Belief","Start","Start","Explicit","toolbox","van","False","False",39194.5
3538,1983,"1_tb_1_s_s_ex",1,"critical",5,"basket","basket","True",7910.09999999404,3538,"True Belief","Start","Start","Explicit","box","basket","False","True",20505.799999997
3541,1985,"4_tb_1_s_s_ex",4,"critical",5,"garage","garage","True",6697.59999996424,3541,"True Belief","Start","Start","Explicit","shed","garage","False","True",26690.5
3544,1976,"9_fb_1_e_s_im",9,"critical",5,"cupboard","market","False",44871,3544,"False Belief","End","Start","Implicit","cupboard","drawer","False","False",2629
3547,1990,"7_fb_1_e_s_ex",7,"critical",5,"garage","garage","True",2132.60000002384,3547,"False Belief","End","Start","Explicit","garage","fridge","True","False",17220.5
3550,1986,"10_fb_1_e_e_ex",10,"critical",5,"toolbox","toolbox","True",81295.5,3550,"False Belief","End","End","Explicit","toolbox","van","True","False",23086.5
3553,1987,"4_tb_1_s_s_ex",4,"critical",5,"garage","shed","False",8000.69999980927,3553,"True Belief","Start","Start","Explicit","shed","garage","True","False",20956
3556,1994,"8_fb_1_s_s_ex",8,"critical",5,"hall","hall","True",4756.30000019073,3556,"False Belief","Start","Start","Explicit","hall","bedroom","True","False",29940.1000001431
3559,1996,"9_fb_1_e_s_im",9,"critical",5,"cupboard","cupboard","True",5784.10000002384,3559,"False Belief","End","Start","Implicit","cupboard","drawer","True","False",22940.8999999762
3562,1988,"1_tb_1_s_s_ex",1,"critical",5,"basket","box","False",20153.8000000007,3562,"True Belief","Start","Start","Explicit","box","basket","True","False",22870.8000000007
3565,1995,"9_tb_1_e_s_ex",9,"critical",5,"drawer","madona","False",39347.4000005722,3565,"True Belief","End","Start","Explicit","cupboard","drawer","False","False",1228.19999980927
3568,1991,"1_fb_1_e_e_ex",1,"critical",5,"box","box","True",31655,3568,"False Belief","End","End","Explicit","box","basket","True","False",24220
3571,1998,"12_fb_1_s_s_ex",12,"critical",5,"stable","stable","True",5813.59999996424,3571,"False Belief","Start","Start","Explicit","stable","hut","True","False",19042
3574,1999,"7_tb_1_e_e_im",7,"critical",5,"fridge","fridge","True",6682,3574,"True Belief","End","End","Implicit","garage","fridge","False","True",18499.2000000477
3577,1997,"3_fb_1_s_s_ex",3,"critical",5,"sink","sink","True",8480.19999998808,3577,"False Belief","Start","Start","Explicit","sink","basket","True","False",22924.5999999642
3580,2001,"7_tb_1_e_e_ex",7,"critical",5,"fridge","refrigerator","False",11888,3580,"True Belief","End","End","Explicit","garage","fridge","False","False",26286
3583,1989,"2_fb_1_s_e_im",2,"critical",5,"cupboard","baby","False",224233.199999988,3583,"False Belief","Start","End","Implicit","cupboard","fridge","False","False",2258
3586,2004,"5_fb_1_s_e_ex",5,"critical",5,"hall","CAR","False",14012.6999999881,3586,"False Belief","Start","End","Explicit","hall","study","False","False",27907.099999994
